admin_code,lat,lon,year,month
4019,15.0729598069,47.3934014436,2025,9
4019,15.0729598069,47.3934014436,2025,10
4019,15.0729598069,47.3934014436,2025,11
4019,15.0729598069,47.3934014436,2025,12
4019,15.0729598069,47.3934014436,2026,1
4019,15.0729598069,47.3934014436,2026,2
4019,15.0729598069,47.3934014436,2026,3
4019,15.0729598069,47.3934014436,2026,4
402,-18.4427660289,20.6049962924,2025,1
402,-18.4427660289,20.6049962924,2025,2
402,-18.4427660289,20.6049962924,2025,3
402,-18.4427660289,20.6049962924,2025,4
402,-18.4427660289,20.6049962924,2025,5
402,-18.4427660289,20.6049962924,2025,6
402,-18.4427660289,20.6049962924,2025,7
402,-18.4427660289,20.6049962924,2025,8
402,-18.4427660289,20.6049962924,2025,9
402,-18.4427660289,20.6049962924,2025,10
402,-18.4427660289,20.6049962924,2025,11
402,-18.4427660289,20.6049962924,2025,12
402,-18.4427660289,20.6049962924,2026,1
402,-18.4427660289,20.6049962924,2026,2
402,-18.4427660289,20.6049962924,2026,3
402,-18.4427660289,20.6049962924,2026,4
4020,15.0765050433,44.8734762412,2025,1
4020,15.0765050433,44.8734762412,2025,2
4020,15.0765050433,44.8734762412,2025,3
4020,15.0765050433,44.8734762412,2025,4
4020,15.0765050433,44.8734762412,2025,5
4020,15.0765050433,44.8734762412,2025,6
4020,15.0765050433,44.8734762412,2025,7
4020,15.0765050433,44.8734762412,2025,8
4020,15.0765050433,44.8734762412,2025,9
4020,15.0765050433,44.8734762412,2025,10
4020,15.0765050433,44.8734762412,2025,11
4020,15.0765050433,44.8734762412,2025,12
4020,15.0765050433,44.8734762412,2026,1
4020,15.0765050433,44.8734762412,2026,2
4020,15.0765050433,44.8734762412,2026,3
4020,15.0765050433,44.8734762412,2026,4
4021,15.0786235424,49.9438542385,2025,1
4021,15.0786235424,49.9438542385,2025,2
4021,15.0786235424,49.9438542385,2025,3
4021,15.0786235424,49.9438542385,2025,4
4021,15.0786235424,49.9438542385,2025,5
