area_id,iso3,country,country_code,country_en
4703,AFG,Afghanistan,AF,Afghanistan
4704,PAK,Pakistan,PK,Pakistan
4705,PAK,Pakistan,PK,Pakistan
4706,PAK,Pakistan,PK,Pakistan
4707,PAK,Pakistan,PK,Pakistan
4708,PAK,Pakistan,PK,Pakistan
4709,AFG,Afghanistan,AF,Afghanistan
4710,AFG,Afghanistan,AF,Afghanistan
4711,PAK,Pakistan,PK,Pakistan
4712,AFG,Afghanistan,AF,Afghanistan
4713,AFG,Afghanistan,AF,Afghanistan
4714,PAK,Pakistan,PK,Pakistan
4715,AFG,Afghanistan,AF,Afghanistan
4716,AFG,Afghanistan,AF,Afghanistan
4717,PAK,Pakistan,PK,Pakistan
4718,PAK,Pakistan,PK,Pakistan
4719,PAK,Pakistan,PK,Pakistan
4720,PAK,Pakistan,PK,Pakistan
4721,LBN,Lebanon,LB,Lebanon
4722,PAK,Pakistan,PK,Pakistan
4723,LBN,Lebanon,LB,Lebanon
4724,LBN,Lebanon,LB,Lebanon
4725,LBN,Lebanon,LB,Lebanon
4726,LBN,Lebanon,LB,Lebanon
4727,LBN,Lebanon,LB,Lebanon
4728,LBN,Lebanon,LB,Lebanon
4729,LBN,Lebanon,LB,Lebanon
4730,LBN,Lebanon,LB,Lebanon
4731,LBN,Lebanon,LB,Lebanon
4732,LBN,Lebanon,LB,Lebanon
4733,AFG,Afghanistan,AF,Afghanistan
4734,AFG,Afghanistan,AF,Afghanistan
4735,LBN,Lebanon,LB,Lebanon
4736,LBN,Lebanon,LB,Lebanon
4737,LBN,Lebanon,LB,Lebanon
4738,LBN,Lebanon,LB,Lebanon
4739,LBN,Lebanon,LB,Lebanon
4740,AFG,Afghanistan,AF,Afghanistan
4741,AFG,Afghanistan,AF,Afghanistan
4742,LBN,Lebanon,LB,Lebanon
4743,PAK,Pakistan,PK,Pakistan
4744,PAK,Pakistan,PK,Pakistan
4745,LBN,Lebanon,LB,Lebanon
4746,LBN,Lebanon,LB,Lebanon
4747,LBN,Lebanon,LB,Lebanon
4748,LBN,Lebanon,LB,Lebanon
4749,LBN,Lebanon,LB,Lebanon
4750,LBN,Lebanon,LB,Lebanon
4751,LBN,Lebanon,LB,Lebanon
4752,LBN,Lebanon,LB,Lebanon
4753,LBN,Lebanon,LB,Lebanon
4754,LBN,Lebanon,LB,Lebanon
4755,LBN,Lebanon,LB,Lebanon
4756,AFG,Afghanistan,AF,Afghanistan
4757,AFG,Afghanistan,AF,Afghanistan
4758,LBN,Lebanon,LB,Lebanon
4759,LBN,Lebanon,LB,Lebanon
4760,LBN,Lebanon,LB,Lebanon
4761,LBN,Lebanon,LB,Lebanon
4762,PAK,Pakistan,PK,Pakistan
4763,LBN,Lebanon,LB,Lebanon
4764,AFG,Afghanistan,AF,Afghanistan
4765,AFG,Afghanistan,AF,Afghanistan
4766,PAK,Pakistan,PK,Pakistan
4767,PAK,Pakistan,PK,Pakistan
4768,PAK,Pakistan,PK,Pakistan
4769,PAK,Pakistan,PK,Pakistan
4770,PAK,Pakistan,PK,Pakistan
4771,LBN,Lebanon,LB,Lebanon
4772,LBN,Lebanon,LB,Lebanon
4773,LBN,Lebanon,LB,Lebanon
4774,LBN,Lebanon,LB,Lebanon
4775,LBN,Lebanon,LB,Lebanon
4776,LBN,Lebanon,LB,Lebanon
4777,LBN,Lebanon,LB,Lebanon
4778,LBN,Lebanon,LB,Lebanon
4779,LBN,Lebanon,LB,Lebanon
4780,LBN,Lebanon,LB,Lebanon
4781,LBN,Lebanon,LB,Lebanon
4782,LBN,Lebanon,LB,Lebanon
4783,LBN,Lebanon,LB,Lebanon
4784,LBN,Lebanon,LB,Lebanon
4785,LBN,Lebanon,LB,Lebanon
4786,LBN,Lebanon,LB,Lebanon
4787,LBN,Lebanon,LB,Lebanon
4788,LBN,Lebanon,LB,Lebanon
4789,LBN,Lebanon,LB,Lebanon
4790,PAK,Pakistan,PK,Pakistan
4791,LBN,Lebanon,LB,Lebanon
4792,PAK,Pakistan,PK,Pakistan
4793,PAK,Pakistan,PK,Pakistan
4794,LBN,Lebanon,LB,Lebanon
4795,LBN,Lebanon,LB,Lebanon
4796,AFG,Afghanistan,AF,Afghanistan
4797,AFG,Afghanistan,AF,Afghanistan
4798,LBN,Lebanon,LB,Lebanon
4799,LBN,Lebanon,LB,Lebanon
4800,LBN,Lebanon,LB,Lebanon
4801,LBN,Lebanon,LB,Lebanon
4802,LBN,Lebanon,LB,Lebanon
4803,LBN,Lebanon,LB,Lebanon
4804,AFG,Afghanistan,AF,Afghanistan
4805,LBN,Lebanon,LB,Lebanon
4806,LBN,Lebanon,LB,Lebanon
4807,AFG,Afghanistan,AF,Afghanistan
4808,AFG,Afghanistan,AF,Afghanistan
4809,AFG,Afghanistan,AF,Afghanistan
4810,AFG,Afghanistan,AF,Afghanistan
4811,AFG,Afghanistan,AF,Afghanistan
4812,LBN,Lebanon,LB,Lebanon
4813,LBN,Lebanon,LB,Lebanon
4814,LBN,Lebanon,LB,Lebanon
4815,LBN,Lebanon,LB,Lebanon
4816,LBN,Lebanon,LB,Lebanon
4817,AFG,Afghanistan,AF,Afghanistan
4818,AFG,Afghanistan,AF,Afghanistan
4819,AFG,Afghanistan,AF,Afghanistan
4820,PAK,Pakistan,PK,Pakistan
4821,LBN,Lebanon,LB,Lebanon
4822,AFG,Afghanistan,AF,Afghanistan
4823,AFG,Afghanistan,AF,Afghanistan
4824,AFG,Afghanistan,AF,Afghanistan
4825,AFG,Afghanistan,AF,Afghanistan
4826,LBN,Lebanon,LB,Lebanon
4827,LBN,Lebanon,LB,Lebanon
4828,LBN,Lebanon,LB,Lebanon
4829,LBN,Lebanon,LB,Lebanon
4830,LBN,Lebanon,LB,Lebanon
4831,LBN,Lebanon,LB,Lebanon
4832,LBN,Lebanon,LB,Lebanon
4833,LBN,Lebanon,LB,Lebanon
4834,AFG,Afghanistan,AF,Afghanistan
4835,AFG,Afghanistan,AF,Afghanistan
4836,AFG,Afghanistan,AF,Afghanistan
4837,LBN,Lebanon,LB,Lebanon
4838,LBN,Lebanon,LB,Lebanon
4839,LBN,Lebanon,LB,Lebanon
4840,LBN,Lebanon,LB,Lebanon
4841,LBN,Lebanon,LB,Lebanon
4842,LBN,Lebanon,LB,Lebanon
4843,AFG,Afghanistan,AF,Afghanistan
4844,AFG,Afghanistan,AF,Afghanistan
4845,LBN,Lebanon,LB,Lebanon
4846,AFG,Afghanistan,AF,Afghanistan
4847,LBN,Lebanon,LB,Lebanon
4848,PAK,Pakistan,PK,Pakistan
4849,PAK,Pakistan,PK,Pakistan
4850,PAK,Pakistan,PK,Pakistan
4851,AFG,Afghanistan,AF,Afghanistan
4852,AFG,Afghanistan,AF,Afghanistan
4853,AFG,Afghanistan,AF,Afghanistan
4854,LBN,Lebanon,LB,Lebanon
4855,AFG,Afghanistan,AF,Afghanistan
4856,PAK,Pakistan,PK,Pakistan
4857,LBN,Lebanon,LB,Lebanon
4858,LBN,Lebanon,LB,Lebanon
4859,AFG,Afghanistan,AF,Afghanistan
4860,AFG,Afghanistan,AF,Afghanistan
4861,PAK,Pakistan,PK,Pakistan
4862,PAK,Pakistan,PK,Pakistan
4863,AFG,Afghanistan,AF,Afghanistan
4864,AFG,Afghanistan,AF,Afghanistan
4865,AFG,Afghanistan,AF,Afghanistan
4866,AFG,Afghanistan,AF,Afghanistan
4867,AFG,Afghanistan,AF,Afghanistan
4868,PAK,Pakistan,PK,Pakistan
4869,PAK,Pakistan,PK,Pakistan
4870,AFG,Afghanistan,AF,Afghanistan
4871,AFG,Afghanistan,AF,Afghanistan
4872,PAK,Pakistan,PK,Pakistan
4873,AFG,Afghanistan,AF,Afghanistan
4874,AFG,Afghanistan,AF,Afghanistan
4875,PAK,Pakistan,PK,Pakistan
4876,PAK,Pakistan,PK,Pakistan
4877,PAK,Pakistan,PK,Pakistan
4878,AFG,Afghanistan,AF,Afghanistan
4879,AFG,Afghanistan,AF,Afghanistan
4880,AFG,Afghanistan,AF,Afghanistan
4881,AFG,Afghanistan,AF,Afghanistan
4882,AFG,Afghanistan,AF,Afghanistan
4883,AFG,Afghanistan,AF,Afghanistan
4884,AFG,Afghanistan,AF,Afghanistan
4885,AFG,Afghanistan,AF,Afghanistan
4886,PAK,Pakistan,PK,Pakistan
4887,AFG,Afghanistan,AF,Afghanistan
4888,AFG,Afghanistan,AF,Afghanistan
4889,AFG,Afghanistan,AF,Afghanistan
4890,PAK,Pakistan,PK,Pakistan
4891,PAK,Pakistan,PK,Pakistan
4892,PAK,Pakistan,PK,Pakistan
4893,AFG,Afghanistan,AF,Afghanistan
4894,PAK,Pakistan,PK,Pakistan
4895,PAK,Pakistan,PK,Pakistan
4896,AFG,Afghanistan,AF,Afghanistan
4897,PAK,Pakistan,PK,Pakistan
4898,PAK,Pakistan,PK,Pakistan
4899,AFG,Afghanistan,AF,Afghanistan
4900,AFG,Afghanistan,AF,Afghanistan
4901,PAK,Pakistan,PK,Pakistan
4902,PAK,Pakistan,PK,Pakistan
4903,AFG,Afghanistan,AF,Afghanistan
4904,AFG,Afghanistan,AF,Afghanistan
4905,AFG,Afghanistan,AF,Afghanistan
4906,AFG,Afghanistan,AF,Afghanistan
4907,AFG,Afghanistan,AF,Afghanistan
4908,AFG,Afghanistan,AF,Afghanistan
4909,AFG,Afghanistan,AF,Afghanistan
4910,AFG,Afghanistan,AF,Afghanistan
4911,AFG,Afghanistan,AF,Afghanistan
4912,AFG,Afghanistan,AF,Afghanistan
4913,PAK,Pakistan,PK,Pakistan
4914,PAK,Pakistan,PK,Pakistan
4915,AFG,Afghanistan,AF,Afghanistan
4916,AFG,Afghanistan,AF,Afghanistan
4917,AFG,Afghanistan,AF,Afghanistan
4918,AFG,Afghanistan,AF,Afghanistan
4919,AFG,Afghanistan,AF,Afghanistan
4920,AFG,Afghanistan,AF,Afghanistan
4921,AFG,Afghanistan,AF,Afghanistan
4922,AFG,Afghanistan,AF,Afghanistan
4923,AFG,Afghanistan,AF,Afghanistan
4924,AFG,Afghanistan,AF,Afghanistan
4925,AFG,Afghanistan,AF,Afghanistan
4926,AFG,Afghanistan,AF,Afghanistan
4927,AFG,Afghanistan,AF,Afghanistan
4928,AFG,Afghanistan,AF,Afghanistan
4929,AFG,Afghanistan,AF,Afghanistan
4930,PAK,Pakistan,PK,Pakistan
4931,PAK,Pakistan,PK,Pakistan
4932,PAK,Pakistan,PK,Pakistan
4933,AFG,Afghanistan,AF,Afghanistan
4934,AFG,Afghanistan,AF,Afghanistan
4935,AFG,Afghanistan,AF,Afghanistan
4936,AFG,Afghanistan,AF,Afghanistan
4937,AFG,Afghanistan,AF,Afghanistan
4938,AFG,Afghanistan,AF,Afghanistan
4939,AFG,Afghanistan,AF,Afghanistan
4940,AFG,Afghanistan,AF,Afghanistan
4941,AFG,Afghanistan,AF,Afghanistan
4942,AFG,Afghanistan,AF,Afghanistan
4943,AFG,Afghanistan,AF,Afghanistan
4944,AFG,Afghanistan,AF,Afghanistan
4945,AFG,Afghanistan,AF,Afghanistan
4946,AFG,Afghanistan,AF,Afghanistan
4947,AFG,Afghanistan,AF,Afghanistan
4948,AFG,Afghanistan,AF,Afghanistan
4949,AFG,Afghanistan,AF,Afghanistan
4950,AFG,Afghanistan,AF,Afghanistan
4951,AFG,Afghanistan,AF,Afghanistan
4952,AFG,Afghanistan,AF,Afghanistan
4953,AFG,Afghanistan,AF,Afghanistan
4954,AFG,Afghanistan,AF,Afghanistan
4955,AFG,Afghanistan,AF,Afghanistan
4956,AFG,Afghanistan,AF,Afghanistan
4957,AFG,Afghanistan,AF,Afghanistan
4958,AFG,Afghanistan,AF,Afghanistan
4959,AFG,Afghanistan,AF,Afghanistan
4960,AFG,Afghanistan,AF,Afghanistan
4961,AFG,Afghanistan,AF,Afghanistan
4962,TJK,Tajikistan,TJ,Tajikistan
4963,TJK,Tajikistan,TJ,Tajikistan
4964,AFG,Afghanistan,AF,Afghanistan
4965,AFG,Afghanistan,AF,Afghanistan
4966,AFG,Afghanistan,AF,Afghanistan
4967,AFG,Afghanistan,AF,Afghanistan
4968,AFG,Afghanistan,AF,Afghanistan
4969,AFG,Afghanistan,AF,Afghanistan
4970,AFG,Afghanistan,AF,Afghanistan
100000,CMR,Cameroon,CM,Cameroon
100001,CMR,Cameroon,CM,Cameroon
100002,CMR,Cameroon,CM,Cameroon
100003,CMR,Cameroon,CM,Cameroon
100004,CAF,Central African Republic,CF,Central African Republic
100005,CMR,Cameroon,CM,Cameroon
100006,CMR,Cameroon,CM,Cameroon
100007,CMR,Cameroon,CM,Cameroon
100008,CAF,Central African Republic,CF,Central African Republic
100009,CMR,Cameroon,CM,Cameroon
100010,CMR,Cameroon,CM,Cameroon
100011,CAF,Central African Republic,CF,Central African Republic
100012,CAF,Central African Republic,CF,Central African Republic
100013,CMR,Cameroon,CM,Cameroon
100014,CMR,Cameroon,CM,Cameroon
100015,CAF,Central African Republic,CF,Central African Republic
100016,CAF,Central African Republic,CF,Central African Republic
100017,CMR,Cameroon,CM,Cameroon
100018,CMR,Cameroon,CM,Cameroon
100019,CMR,Cameroon,CM,Cameroon
100020,CAF,Central African Republic,CF,Central African Republic
100021,CAF,Central African Republic,CF,Central African Republic
100022,CMR,Cameroon,CM,Cameroon
100023,CMR,Cameroon,CM,Cameroon
100024,CMR,Cameroon,CM,Cameroon
100025,CAF,Central African Republic,CF,Central African Republic
100026,CAF,Central African Republic,CF,Central African Republic
100027,CAF,Central African Republic,CF,Central African Republic
100028,CAF,Central African Republic,CF,Central African Republic
100029,CAF,Central African Republic,CF,Central African Republic
100030,CAF,Central African Republic,CF,Central African Republic
100031,CAF,Central African Republic,CF,Central African Republic
100032,CAF,Central African Republic,CF,Central African Republic
100033,NGA,Nigeria,NG,Nigeria
100034,NGA,Nigeria,NG,Nigeria
100035,NGA,Nigeria,NG,Nigeria
100036,CMR,Cameroon,CM,Cameroon
100037,NGA,Nigeria,NG,Nigeria
100038,CAF,Central African Republic,CF,Central African Republic
100039,NGA,Nigeria,NG,Nigeria
100040,CAF,Central African Republic,CF,Central African Republic
100041,CMR,Cameroon,CM,Cameroon
100042,NGA,Nigeria,NG,Nigeria
100043,NGA,Nigeria,NG,Nigeria
100044,CMR,Cameroon,CM,Cameroon
100045,NGA,Nigeria,NG,Nigeria
100046,CMR,Cameroon,CM,Cameroon
100047,NGA,Nigeria,NG,Nigeria
100048,CAF,Central African Republic,CF,Central African Republic
100049,CAF,Central African Republic,CF,Central African Republic
100050,LBR,Liberia,LR,Liberia
100051,CMR,Cameroon,CM,Cameroon
100052,CAF,Central African Republic,CF,Central African Republic
100053,NGA,Nigeria,NG,Nigeria
100054,NGA,Nigeria,NG,Nigeria
100055,NGA,Nigeria,NG,Nigeria
100056,CAF,Central African Republic,CF,Central African Republic
100057,NGA,Nigeria,NG,Nigeria
100058,LBR,Liberia,LR,Liberia
100059,NGA,Nigeria,NG,Nigeria
100060,CAF,Central African Republic,CF,Central African Republic
100061,NGA,Nigeria,NG,Nigeria
100062,NGA,Nigeria,NG,Nigeria
100063,NGA,Nigeria,NG,Nigeria
100064,NGA,Nigeria,NG,Nigeria
100065,CMR,Cameroon,CM,Cameroon
100066,NGA,Nigeria,NG,Nigeria
100067,NGA,Nigeria,NG,Nigeria
100068,NGA,Nigeria,NG,Nigeria
100069,CAF,Central African Republic,CF,Central African Republic
100070,NGA,Nigeria,NG,Nigeria
100071,NGA,Nigeria,NG,Nigeria
100072,,Cote d'Ivoire,CI,Côte d'Ivoire
100073,NGA,Nigeria,NG,Nigeria
100074,CAF,Central African Republic,CF,Central African Republic
100075,NGA,Nigeria,NG,Nigeria
100076,NGA,Nigeria,NG,Nigeria
100077,CAF,Central African Republic,CF,Central African Republic
100078,NGA,Nigeria,NG,Nigeria
100079,CMR,Cameroon,CM,Cameroon
100080,NGA,Nigeria,NG,Nigeria
100081,CAF,Central African Republic,CF,Central African Republic
100082,NGA,Nigeria,NG,Nigeria
100083,NGA,Nigeria,NG,Nigeria
100084,NGA,Nigeria,NG,Nigeria
100085,CMR,Cameroon,CM,Cameroon
100086,NGA,Nigeria,NG,Nigeria
100087,CAF,Central African Republic,CF,Central African Republic
100088,CMR,Cameroon,CM,Cameroon
100089,NGA,Nigeria,NG,Nigeria
100090,NGA,Nigeria,NG,Nigeria
100091,CAF,Central African Republic,CF,Central African Republic
100092,CAF,Central African Republic,CF,Central African Republic
100093,CAF,Central African Republic,CF,Central African Republic
100094,,Cote d'Ivoire,CI,Côte d'Ivoire
100095,LBR,Liberia,LR,Liberia
100096,NGA,Nigeria,NG,Nigeria
100097,CMR,Cameroon,CM,Cameroon
100098,CMR,Cameroon,CM,Cameroon
100099,CAF,Central African Republic,CF,Central African Republic
100100,LBR,Liberia,LR,Liberia
100101,CMR,Cameroon,CM,Cameroon
100102,,Cote d'Ivoire,CI,Côte d'Ivoire
100103,NGA,Nigeria,NG,Nigeria
100104,NGA,Nigeria,NG,Nigeria
100105,GHA,Ghana,GH,Ghana
100106,CAF,Central African Republic,CF,Central African Republic
100107,NGA,Nigeria,NG,Nigeria
100108,NGA,Nigeria,NG,Nigeria
100109,CMR,Cameroon,CM,Cameroon
100110,CMR,Cameroon,CM,Cameroon
100111,CAF,Central African Republic,CF,Central African Republic
100112,CAF,Central African Republic,CF,Central African Republic
100113,CAF,Central African Republic,CF,Central African Republic
100114,,Cote d'Ivoire,CI,Côte d'Ivoire
100115,NGA,Nigeria,NG,Nigeria
100116,CAF,Central African Republic,CF,Central African Republic
100117,CAF,Central African Republic,CF,Central African Republic
100118,NGA,Nigeria,NG,Nigeria
100119,CMR,Cameroon,CM,Cameroon
100120,NGA,Nigeria,NG,Nigeria
100121,GHA,Ghana,GH,Ghana
100122,CAF,Central African Republic,CF,Central African Republic
100123,NGA,Nigeria,NG,Nigeria
100124,CMR,Cameroon,CM,Cameroon
100125,CMR,Cameroon,CM,Cameroon
100126,NGA,Nigeria,NG,Nigeria
100127,NGA,Nigeria,NG,Nigeria
100128,CMR,Cameroon,CM,Cameroon
100129,CAF,Central African Republic,CF,Central African Republic
100130,,Cote d'Ivoire,CI,Côte d'Ivoire
100131,CAF,Central African Republic,CF,Central African Republic
100132,CAF,Central African Republic,CF,Central African Republic
100133,NGA,Nigeria,NG,Nigeria
100134,NGA,Nigeria,NG,Nigeria
100135,GHA,Ghana,GH,Ghana
100136,CAF,Central African Republic,CF,Central African Republic
100137,CAF,Central African Republic,CF,Central African Republic
100138,CMR,Cameroon,CM,Cameroon
100139,,Cote d'Ivoire,CI,Côte d'Ivoire
100140,LBR,Liberia,LR,Liberia
100141,NGA,Nigeria,NG,Nigeria
100142,NGA,Nigeria,NG,Nigeria
100143,,Cote d'Ivoire,CI,Côte d'Ivoire
100144,LBR,Liberia,LR,Liberia
100145,CAF,Central African Republic,CF,Central African Republic
100146,CAF,Central African Republic,CF,Central African Republic
100147,CMR,Cameroon,CM,Cameroon
100148,NGA,Nigeria,NG,Nigeria
100149,CMR,Cameroon,CM,Cameroon
100150,NGA,Nigeria,NG,Nigeria
100151,,Cote d'Ivoire,CI,Côte d'Ivoire
100152,CMR,Cameroon,CM,Cameroon
100153,NGA,Nigeria,NG,Nigeria
100154,NGA,Nigeria,NG,Nigeria
100155,NGA,Nigeria,NG,Nigeria
100156,NGA,Nigeria,NG,Nigeria
100157,NGA,Nigeria,NG,Nigeria
100158,NGA,Nigeria,NG,Nigeria
100159,CAF,Central African Republic,CF,Central African Republic
100160,,Cote d'Ivoire,CI,Côte d'Ivoire
100161,CMR,Cameroon,CM,Cameroon
100162,GHA,Ghana,GH,Ghana
100163,NGA,Nigeria,NG,Nigeria
100164,LBR,Liberia,LR,Liberia
100165,NGA,Nigeria,NG,Nigeria
100166,CAF,Central African Republic,CF,Central African Republic
100167,CAF,Central African Republic,CF,Central African Republic
100168,TGO,Togo,TG,Togo
100169,NGA,Nigeria,NG,Nigeria
100170,NGA,Nigeria,NG,Nigeria
100171,CAF,Central African Republic,CF,Central African Republic
100172,,Cote d'Ivoire,CI,Côte d'Ivoire
100173,BEN,Benin,BJ,Benin
100174,CMR,Cameroon,CM,Cameroon
100175,NGA,Nigeria,NG,Nigeria
100176,CAF,Central African Republic,CF,Central African Republic
100177,TGO,Togo,TG,Togo
100178,BEN,Benin,BJ,Benin
100179,NGA,Nigeria,NG,Nigeria
100180,BEN,Benin,BJ,Benin
100181,NGA,Nigeria,NG,Nigeria
100182,GHA,Ghana,GH,Ghana
100183,GHA,Ghana,GH,Ghana
100184,BEN,Benin,BJ,Benin
100185,NGA,Nigeria,NG,Nigeria
100186,NGA,Nigeria,NG,Nigeria
100187,NGA,Nigeria,NG,Nigeria
100188,NGA,Nigeria,NG,Nigeria
100189,BEN,Benin,BJ,Benin
100190,NGA,Nigeria,NG,Nigeria
100191,NGA,Nigeria,NG,Nigeria
100192,NGA,Nigeria,NG,Nigeria
100193,CMR,Cameroon,CM,Cameroon
100194,NGA,Nigeria,NG,Nigeria
100195,TGO,Togo,TG,Togo
100196,NGA,Nigeria,NG,Nigeria
100197,CMR,Cameroon,CM,Cameroon
100198,BEN,Benin,BJ,Benin
100199,TGO,Togo,TG,Togo
100200,NGA,Nigeria,NG,Nigeria
100201,NGA,Nigeria,NG,Nigeria
100202,NGA,Nigeria,NG,Nigeria
100203,NGA,Nigeria,NG,Nigeria
100204,NGA,Nigeria,NG,Nigeria
100205,TGO,Togo,TG,Togo
100206,NGA,Nigeria,NG,Nigeria
100207,BEN,Benin,BJ,Benin
100208,NGA,Nigeria,NG,Nigeria
100209,NGA,Nigeria,NG,Nigeria
100210,LBR,Liberia,LR,Liberia
100211,LBR,Liberia,LR,Liberia
100212,NGA,Nigeria,NG,Nigeria
100213,NGA,Nigeria,NG,Nigeria
100214,NGA,Nigeria,NG,Nigeria
100215,NGA,Nigeria,NG,Nigeria
100216,BEN,Benin,BJ,Benin
100217,TGO,Togo,TG,Togo
100218,BEN,Benin,BJ,Benin
100219,BEN,Benin,BJ,Benin
100220,NGA,Nigeria,NG,Nigeria
100221,NGA,Nigeria,NG,Nigeria
100222,BEN,Benin,BJ,Benin
100223,NGA,Nigeria,NG,Nigeria
100224,CAF,Central African Republic,CF,Central African Republic
100225,CMR,Cameroon,CM,Cameroon
100226,BEN,Benin,BJ,Benin
100227,NGA,Nigeria,NG,Nigeria
100228,CAF,Central African Republic,CF,Central African Republic
100229,BEN,Benin,BJ,Benin
100230,BEN,Benin,BJ,Benin
100231,NGA,Nigeria,NG,Nigeria
100232,NGA,Nigeria,NG,Nigeria
100233,CMR,Cameroon,CM,Cameroon
100234,NGA,Nigeria,NG,Nigeria
100235,CAF,Central African Republic,CF,Central African Republic
100236,,Cote d'Ivoire,CI,Côte d'Ivoire
100237,NGA,Nigeria,NG,Nigeria
100238,NGA,Nigeria,NG,Nigeria
100239,NGA,Nigeria,NG,Nigeria
100240,CMR,Cameroon,CM,Cameroon
100241,NGA,Nigeria,NG,Nigeria
100242,BEN,Benin,BJ,Benin
100243,NGA,Nigeria,NG,Nigeria
100244,NGA,Nigeria,NG,Nigeria
100245,NGA,Nigeria,NG,Nigeria
100246,BEN,Benin,BJ,Benin
100247,BEN,Benin,BJ,Benin
100248,TGO,Togo,TG,Togo
100249,NGA,Nigeria,NG,Nigeria
100250,NGA,Nigeria,NG,Nigeria
100251,BEN,Benin,BJ,Benin
100252,CAF,Central African Republic,CF,Central African Republic
100253,,Cote d'Ivoire,CI,Côte d'Ivoire
100254,NGA,Nigeria,NG,Nigeria
100255,LBR,Liberia,LR,Liberia
100256,NGA,Nigeria,NG,Nigeria
100257,NGA,Nigeria,NG,Nigeria
100258,NGA,Nigeria,NG,Nigeria
100259,BEN,Benin,BJ,Benin
100260,CAF,Central African Republic,CF,Central African Republic
100261,TGO,Togo,TG,Togo
100262,CAF,Central African Republic,CF,Central African Republic
100263,NGA,Nigeria,NG,Nigeria
100264,NGA,Nigeria,NG,Nigeria
100265,BEN,Benin,BJ,Benin
100266,BEN,Benin,BJ,Benin
100267,CAF,Central African Republic,CF,Central African Republic
100268,NGA,Nigeria,NG,Nigeria
100269,NGA,Nigeria,NG,Nigeria
100270,NGA,Nigeria,NG,Nigeria
100271,NGA,Nigeria,NG,Nigeria
100272,GHA,Ghana,GH,Ghana
100273,NGA,Nigeria,NG,Nigeria
100274,NGA,Nigeria,NG,Nigeria
100275,LBR,Liberia,LR,Liberia
100276,NGA,Nigeria,NG,Nigeria
100277,NGA,Nigeria,NG,Nigeria
100278,BEN,Benin,BJ,Benin
100279,NGA,Nigeria,NG,Nigeria
100280,NGA,Nigeria,NG,Nigeria
100281,BEN,Benin,BJ,Benin
100282,BEN,Benin,BJ,Benin
100283,BEN,Benin,BJ,Benin
100284,NGA,Nigeria,NG,Nigeria
100285,NGA,Nigeria,NG,Nigeria
100286,NGA,Nigeria,NG,Nigeria
100287,BEN,Benin,BJ,Benin
100288,NGA,Nigeria,NG,Nigeria
100289,GHA,Ghana,GH,Ghana
100290,,Cote d'Ivoire,CI,Côte d'Ivoire
100291,NGA,Nigeria,NG,Nigeria
100292,TGO,Togo,TG,Togo
100293,LBR,Liberia,LR,Liberia
100294,NGA,Nigeria,NG,Nigeria
100295,NGA,Nigeria,NG,Nigeria
100296,CAF,Central African Republic,CF,Central African Republic
100297,,Cote d'Ivoire,CI,Côte d'Ivoire
100298,CAF,Central African Republic,CF,Central African Republic
100299,NGA,Nigeria,NG,Nigeria
100300,BEN,Benin,BJ,Benin
100301,NGA,Nigeria,NG,Nigeria
100302,NGA,Nigeria,NG,Nigeria
100303,NGA,Nigeria,NG,Nigeria
100304,NGA,Nigeria,NG,Nigeria
100305,,Cote d'Ivoire,CI,Côte d'Ivoire
100306,TGO,Togo,TG,Togo
100307,NGA,Nigeria,NG,Nigeria
100308,NGA,Nigeria,NG,Nigeria
100309,BEN,Benin,BJ,Benin
100310,NGA,Nigeria,NG,Nigeria
100311,,Cote d'Ivoire,CI,Côte d'Ivoire
100312,BEN,Benin,BJ,Benin
100313,NGA,Nigeria,NG,Nigeria
100314,NGA,Nigeria,NG,Nigeria
100315,NGA,Nigeria,NG,Nigeria
100316,NGA,Nigeria,NG,Nigeria
100317,NGA,Nigeria,NG,Nigeria
100318,CAF,Central African Republic,CF,Central African Republic
100319,BEN,Benin,BJ,Benin
100320,NGA,Nigeria,NG,Nigeria
100321,NGA,Nigeria,NG,Nigeria
100322,,Cote d'Ivoire,CI,Côte d'Ivoire
100323,BEN,Benin,BJ,Benin
100324,LBR,Liberia,LR,Liberia
100325,BEN,Benin,BJ,Benin
100326,NGA,Nigeria,NG,Nigeria
100327,TGO,Togo,TG,Togo
100328,NGA,Nigeria,NG,Nigeria
100329,NGA,Nigeria,NG,Nigeria
100330,CAF,Central African Republic,CF,Central African Republic
100331,CMR,Cameroon,CM,Cameroon
100332,BEN,Benin,BJ,Benin
100333,TGO,Togo,TG,Togo
100334,NGA,Nigeria,NG,Nigeria
100335,NGA,Nigeria,NG,Nigeria
100336,NGA,Nigeria,NG,Nigeria
100337,NGA,Nigeria,NG,Nigeria
100338,BEN,Benin,BJ,Benin
100339,CAF,Central African Republic,CF,Central African Republic
100340,TGO,Togo,TG,Togo
100341,NGA,Nigeria,NG,Nigeria
100342,BEN,Benin,BJ,Benin
100343,CAF,Central African Republic,CF,Central African Republic
100344,NGA,Nigeria,NG,Nigeria
100345,NGA,Nigeria,NG,Nigeria
100346,SLE,Sierra Leone,SL,Sierra Leone
100347,NGA,Nigeria,NG,Nigeria
100348,NGA,Nigeria,NG,Nigeria
100349,BEN,Benin,BJ,Benin
100350,CAF,Central African Republic,CF,Central African Republic
100351,NGA,Nigeria,NG,Nigeria
100352,NGA,Nigeria,NG,Nigeria
